Index,Sentence,Caring,Boredom,Disappointment,Nervousness,Annoyance,Contempt,Sarcasm,Fear,Approval,Desire,Curiosity,Disgust,Pride,Confusion,Gratitude,Love,Amusement,Grief,Joy,Admiration,Embarrassment,Neutral,Anger,Disapproval,Relief,Surprise,Remorse,Realization,Excitement,Envy,Optimism,Sadness
31,"Bertha held him tighter, burying her face in his thin back. It was a known fact for both of them. Dominic was infertile because of the drug for his ailment—or so they say. They tried all they could and eventually gave up. ""Please say you love me..."" He said.",0.12729999999999999649,0.00000000000000000000,0.09089999999999999469,0.03640000000000000180,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.01820000000000000090,0.00000000000000000000,0.10910000000000000253,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.18179999999999998939,0.00000000000000000000,0.16359999999999999543,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05449999999999999983,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.07270000000000000073,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14549999999999999045
32,"""Please..."" The rose garden was the first thing about the castle she loved. It was well maintained, cared for with utmost attention. It was dusk... The dying orange-pink hues graced the sky.",0.08699999999999999400,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.15220000000000000195,0.06519999999999999407,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19570000000000001283,0.00000000000000000000,0.04349999999999999700,0.02170000000000000054,0.17389999999999999902,0.00000000000000000000,0.10870000000000000495,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02170000000000000054,0.13039999999999998814
33,"Standing in the midst of roses, she sighed, feeling the breeze on her skin. She owned this... all of this. She had lands and properties—assets that could move an entire state. She could have everything at her feet. All thanks to the Bargainer.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03570000000000000256,0.10710000000000000075,0.00000000000000000000,0.00000000000000000000,0.17849999999999999201,0.00000000000000000000,0.14289999999999999925,0.01789999999999999925,0.00000000000000000000,0.00000000000000000000,0.16070000000000000950,0.05360000000000000181,0.00000000000000000000,0.08930000000000000437,0.00000000000000000000,0.00000000000000000000,0.12500000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.01789999999999999925,0.00000000000000000000,0.07140000000000000513,0.00000000000000000000
34,"Clad in pristine clothing—sharp, black, yet comfortable—she turned to the Bargainer who stood hunched beside her, his cane firm on the soil, his shadow from the dying sun larger than life. ""Here you are... At the top of the world."" He began. He started tapping his cane in a slow rhythm. ""Remember the first time we met?""",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11110000000000000431,0.05559999999999999665,0.00000000000000000000,0.16669999999999998708,0.00000000000000000000,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.00000000000000000000,0.22220000000000000862,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
35,"She could remember it fully. Fried blonde hair, melted makeup, gaudy clothes, drowning in the rain—she was being chased from the street where she did business.",0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05559999999999999665,0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.11110000000000000431,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22220000000000000862
36,"Bertha was an empty husk. Devoid of light in those black, beautiful eyes. The rain fell heavier than ever, each drop hitting against her skin like stones, fueling her hatred.",0.00000000000000000000,0.00000000000000000000,0.14630000000000001337,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04880000000000000310,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02440000000000000155,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.17069999999999999063,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.09760000000000000620,0.24390000000000000568,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.07320000000000000118,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19509999999999999565
37,"Just when she contemplated committing atrocities, she felt the rain had stopped. Lifting her smeared face from her knees, her red eyes drifted to the shadow beside her. It was large, too large to be normal. Following the dark clothes, her eyes met a mask. A black velvet mask with no shape, no contour. Oval.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22220000000000000862,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708,0.05559999999999999665,0.00000000000000000000,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11110000000000000431,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
38,"""Pretty girls shouldn't be out in the rain."" It said. Its voice clear amidst the downpour. She eyed him with her brow raised and chuckled, not that it was funny. She had finally lost her mind.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05559999999999999665,0.00000000000000000000,0.16669999999999998708,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22220000000000000862,0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11110000000000000431,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
39,"""Aren't you a lovely thing."" She laughed, leaning against the wall for support before lifting herself off the ground. Now standing, she was fully aware of how tall the creature was. She was quite tall herself, being 5'11"", but she felt like a child facing the monstrosity.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.00000000000000000000,0.00000000000000000000,0.02779999999999999832,0.22220000000000000862,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708,0.00000000000000000000,0.00000000000000000000,0.05559999999999999665,0.00000000000000000000,0.11110000000000000431,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
40,"""You want a free night? Well, beat it. I quit."" She hissed and threw spit onto the rainy ground. The stranger just stared through the mask as if watching her behavior. They were still under the large black umbrella. It looked expensive, same as his attire and the long cane which he held in his left hand, supporting his crouch.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19350000000000000533,0.22580000000000000071,0.09679999999999999716,0.06450000000000000178,0.00000000000000000000,0.00000000000000000000,0.03230000000000000232,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.12900000000000000355,0.25809999999999999609,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
41,"Just as she was about to leave, she heard his voice. ""I can get you everything you desire."" The alley was silent, so silent she heard her own breath. Everything she desired? Recalling those memories was painful, considering what she did to get to the top, the things she sacrificed.",0.00000000000000000000,0.00000000000000000000,0.02560000000000000123,0.05129999999999999838,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.07689999999999999614,0.00000000000000000000,0.20510000000000000453,0.15379999999999999227,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.07689999999999999614,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.17949999999999999289,0.10259999999999999676,0.00000000000000000000,0.00000000000000000000,0.00010000000000000000,0.00000000000000000000,0.12820000000000000839
42,"The Bargainer had stayed true to his word, giving her everything she had wanted. Now she was in the beautiful garden of her own estate, talking to the same Bargainer, but the situation was different yet the same. A condition must be met.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03330000000000000321,0.03330000000000000321,0.10000000000000000555,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.26669999999999999263,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.20000000000000001110,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.06669999999999999540,0.00000000000000000000,0.13330000000000000182,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
43,"""Nothing in this world comes free."" She muttered. The sun had already set. They had been standing for thirty minutes. ""Ever wondered about the cycle of the sun?"" He questioned. She glanced at him.",0.00000000000000000000,0.00000000000000000000,0.05559999999999999665,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11110000000000000431,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708,0.00000000000000000000,0.00000000000000000000,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22220000000000000862,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905
44,"""It is already predestined. Rises by dawn, falls by dusk."" It was how it worked; it was just the order. The Bargainer nodded in approval. ""Still the same. No matter the centuries, the millennia that passed. The human life is too short, but each lifetime starts with dawn and ends with dusk.""",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.06250000000000000000,0.21879999999999999449,0.00000000000000000000,0.09379999999999999449,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03130000000000000143,0.00000000000000000000,0.24979999999999999427,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.18750000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.15629999999999999449
45,"""Dusk."" ""Yes, I'm afraid your dusk is coming. Be prepared."" Her heart beat loudly against her chest. Shifting back, she glared at the Bargainer. How could she not understand what he was saying?",0.00000000000000000000,0.00000000000000000000,0.05449999999999999983,0.16359999999999999543,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.18179999999999998939,0.00000000000000000000,0.00000000000000000000,0.01820000000000000090,0.00000000000000000000,0.00000000000000000000,0.12729999999999999649,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03640000000000000180,0.14549999999999999045,0.00000000000000000000,0.00000000000000000000,0.10910000000000000253,0.00000000000000000000,0.09089999999999999469,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.07270000000000000073
46,"""Watch your words..."" Bertha hissed through gritted teeth. How could that be? It was just too soon. If she left, who would inherit all this? All the wealth she had accumulated over the years?",0.00000000000000000000,0.00000000000000000000,0.03919999999999999873,0.09800000000000000377,0.15690000000000001168,0.00000000000000000000,0.00000000000000000000,0.17649999999999999023,0.00000000000000000000,0.11759999999999999620,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.01959999999999999937,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05879999999999999810,0.19609999999999999654,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.13730000000000000537
47,"The Bargainer chuckled as soon as he heard her words. People always seemed to forget where they came from after tasting wealth. It was still the same, regardless of the time that passed. Centuries? Millennia? It didn't matter.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22220000000000000862,0.11110000000000000431,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708,0.05559999999999999665,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
48,"""My words have never changed. You asked for the condition and I laid it. Enjoy the time you have left."" He planted his cane down, stopping the rhythm that had been going on, the rhythm Bertha had grown to fear.",0.00000000000000000000,0.00000000000000000000,0.16000000000000000333,0.11999999999999999556,0.02000000000000000042,0.00000000000000000000,0.00000000000000000000,0.20000000000000001110,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08000000000000000167,0.17999999999999999334,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05999999999999999778,0.04000000000000000083,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14000000000000001332
49,"She watched as he went away, slowly as he came. Shutting her eyes, she took a deep breath, trying to calm herself. Bertha couldn't sleep that night. She was still in the rose garden, still in her work clothes. Her dark eyes gazed through the woods under the moonlight.",0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22220000000000000862,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05559999999999999665,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11110000000000000431,0.00000000000000000000,0.00000000000000000000,0.13889999999999999569,0.00000000000000000000,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708
50,"Sitting on a stone pavement, she was in deep thought. She didn't want to die. She wanted to live. She was only 28. Puffing the cigar from her nose, she ruffled her black hair. She needed a plan. She needed to leave the country, the continent if need be, so they wouldn't find her.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14890000000000000457,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.21270000000000000018,0.00000000000000000000,0.19150000000000000355,0.02129999999999999949,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08509999999999999509,0.06379999999999999560,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04259999999999999898,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.10639999999999999458,0.12770000000000000795
51,"Alone in the rose garden, she contemplated the identity of the Bargainer. She had never seen his face underneath that mask. Never seen him anywhere else except when he came to meet her. His entire existence was a mystery to her.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.17139999999999999680,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11429999999999999882,0.00000000000000000000,0.00000000000000000000,0.22859999999999999765,0.00000000000000000000,0.00000000000000000000,0.20000000000000001110,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14289999999999999925,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08569999999999999840,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05709999999999999798
52,"Since that night under the rain, her life had changed. She had been a prostitute, wasted goods. She had been robbed and beaten that night. Being the least beautiful among the girls in the same profession, she had been the least favored.",0.00000000000000000000,0.00000000000000000000,0.15909999999999999143,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.04549999999999999878,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.18179999999999998939,0.00000000000000000000,0.00000000000000000000,0.06819999999999999674,0.09089999999999999469,0.11360000000000000653,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.13639999999999999347,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.20449999999999998734
53,She got everything she wanted in the end. Revenge? She paid them back every coin. Properties and assets? She got them through her late husband. This magnificent castle? She got it.,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03230000000000000232,0.09679999999999999716,0.00000000000000000000,0.00000000000000000000,0.25800000000000000711,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22580000000000000071,0.03230000000000000232,0.00000000000000000000,0.12900000000000000355,0.00000000000000000000,0.00000000000000000000,0.16129999999999999893,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.06450000000000000178,0.00000000000000000000
54,"But it didn't come without a price, as she had thought. The price was too much. She valued her life, her goods.",0.00000000000000000000,0.00000000000000000000,0.22220000000000000862,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.05559999999999999665,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11110000000000000431,0.13889999999999999569,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.16669999999999998708
55,"Lifting herself off the stone pavement, she strolled back into the castle. She had a plan in mind, and she would see it through to the end. She would not die like this. She would prevent her dusk from happening.",0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.25000000000000000000,0.00000000000000000000,0.07140000000000000513,0.00000000000000000000,0.00000000000000000000,0.03570000000000000256,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14289999999999999925,0.10710000000000000075,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.17860000000000000875,0.00000000000000000000,0.21429999999999999050,0.00000000000000000000
56,"Bertha had always been the bitter child. Even as a little girl at the orphanage, everyone knew her with a frown on her little face. That nature grew with her and cost her many things. Ungrateful, greedy, selfish... Those were the words that followed her into adulthood, the words she built around herself as a fortress.",0.00000000000000000000,0.00000000000000000000,0.08569999999999999840,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.11429999999999999882,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.17139999999999999680,0.14289999999999999925,0.20000000000000001110,0.00000000000000000000,0.00000000000000000000,0.05709999999999999798,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22859999999999999765
57,"Kicked out of the orphanage because she was too old to stay and be adopted, she tried many ways of living. She dropped out of secondary school and began working as a cleaner behind bars. Nobody wanted to see her face; they said it would scare the customers away.",0.00000000000000000000,0.00000000000000000000,0.19439999999999998948,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.02779999999999999832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.08329999999999999905,0.13889999999999999569,0.16669999999999998708,0.05559999999999999665,0.00000000000000000000,0.00000000000000000000,0.11110000000000000431,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.22220000000000000862
58,"She was eventually kicked out because of her attitude, her nonchalance. Roaming the streets, she was caught in a series of unfortunate events before ultimately staying on the road, looking for anyone who would trade money for her body. She fried her black hair blonde, put on the heaviest makeup, wore the lightest clothes—even in cold weather.",0.00000000000000000000,0.00000000000000000000,0.20690000000000000058,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.13789999999999999480,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03450000000000000289,0.17239999999999999769,0.06900000000000000577,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.10340000000000000580,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.27589999999999997859
59,"There was nothing she wouldn't do for money. And then, at her lowest, the Bargainer came. Offered a deal too good to resist, and gave her a life too good to be true. Well, almost too good. Now, sitting at her chiffonier, cleaning her face, she looked at her features once again. Low cheekbones, thin lips, eyes larger than their sockets. She was less than beautiful, far less.",0.00000000000000000000,0.00000000000000000000,0.20690000000000000058,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03450000000000000289,0.00000000000000000000,0.27589999999999997859,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.13789999999999999480,0.00000000000000000000,0.00000000000000000000,0.10340000000000000580,0.00000000000000000000,0.06900000000000000577,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.17239999999999999769
60,"Yet Dominic saw her... treasured her, even knowing what she was truly after. He was the only one in a long, very long time who called her name with tenderness. ""Bertha..."" Please say you love me...",0.10910000000000000253,0.00000000000000000000,0.01820000000000000090,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.09089999999999999469,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.16359999999999999543,0.18179999999999998939,0.00000000000000000000,0.12729999999999999649,0.00000000000000000000,0.05449999999999999983,0.00000000000000000000,0.07270000000000000073,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.03640000000000000180,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.14549999999999999045
61,"Those were his last words. Young master Dominic Von Aine, the sickly man who had the world at his feet, had pleaded with a former prostitute. Was he happy and healthy in heaven? She wouldn't know, because she was going to hell.",0.00000000000000000000,0.00000000000000000000,0.07689999999999999614,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.05129999999999999838,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.10259999999999999676,0.00000000000000000000,0.23080000000000000515,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.12820000000000000839,0.02560000000000000123,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.17949999999999999289,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.20510000000000000453
